u,v,length,geometry,highway,name,oneway,bridge,tunnel,access,u_elevation,v_elevation,elevation_gain,slope,abs_slope,is_too_short,is_steep_outlier,is_runner_friendly,clean_slope,clean_abs_slope
31678630,3079788588,62.838765739113285,"LINESTRING (28.9742002 41.0103095, 28.9745469 41.0103334, 28.9749467 41.0103544)",secondary,Nur-u Osmaniye Caddesi,False,,,,46.91342544555664,47.50647735595703,0.5930519104003906,0.0094376759859121,0.0094376759859121,False,False,False,0.0094376759859121,0.0094376759859121
31678630,311371023,37.70070889644715,"LINESTRING (28.9742002 41.0103095, 28.9742447 41.0103941, 28.974385 41.0106184)",secondary,Bab-ı Ali Caddesi,False,,,,46.91342544555664,46.74503707885742,-0.1683883666992187,-0.0044664509402656,0.0044664509402656,False,False,False,-0.0044664509402656,0.0044664509402656
31678633,311371042,50.38095124593952,"LINESTRING (28.9737283 41.0115634, 28.9731314 41.0116126)",pedestrian,Celal Ferdi Gökçay Sokağı,False,,,,48.06203079223633,47.88169860839844,-0.1803321838378906,-0.0035793723496323,0.0035793723496323,False,False,True,-0.0035793723496323,0.0035793723496323
31678633,311371045,56.50941925364401,"LINESTRING (28.9737283 41.0115634, 28.9742344 41.0112281)",residential,Türkocağı Caddesi,False,,,,48.06203079223633,43.41245269775391,-4.649578094482415,-0.0822797005506756,0.0822797005506756,False,False,True,-0.0822797005506756,0.0822797005506756
31678633,311367476,99.28087790577874,"LINESTRING (28.9737283 41.0115634, 28.9733947 41.0118327, 28.9730993 41.0121143, 28.9730368 41.0122725)",residential,Türkocağı Caddesi,False,,,,48.06203079223633,41.84403991699219,-6.217990875244141,-0.0626302970562493,0.0626302970562493,False,False,True,-0.0626302970562493,0.0626302970562493
31678636,2370354513,79.42989243572563,"LINESTRING (28.9750091 41.0130184, 28.9750547 41.0123049)",secondary,Cağaloğlu Yokuşu,False,,,,23.9509449005127,27.92683792114258,3.975893020629883,0.050055374604053,0.050055374604053,False,False,False,0.050055374604053,0.050055374604053
31678636,252233777,100.89183028948533,"LINESTRING (28.9750091 41.0130184, 28.9748517 41.0131643, 28.9747543 41.0132646, 28.9747157 41.0133634, 28.9747447 41.0134977, 28.974813 41.0136198, 28.9748554 41.0136848, 28.9749437 41.0138201)",secondary,Ankara Caddesi,False,,,,23.9509449005127,14.0757417678833,-9.875203132629398,-0.0978791157251764,0.0978791157251764,False,False,False,-0.0978791157251764,0.0978791157251764
31678636,10557350837,59.22299544459737,"LINESTRING (28.9750091 41.0130184, 28.975262 41.0127958, 28.9754364 41.0126535, 28.9754618 41.0126271, 28.9754689 41.0126153)",tertiary,Ankara Caddesi,False,,,yes,23.9509449005127,24.39473342895508,0.4437885284423828,0.007493517089279,0.007493517089279,False,False,False,0.007493517089279,0.007493517089279
31678636,3254384595,251.510514606835,"LINESTRING (28.9750091 41.0130184, 28.9750827 41.0130117, 28.975291 41.0129929, 28.9753575 41.0129533, 28.9753989 41.0129212, 28.9755632 41.0127936, 28.9755136 41.0127612, 28.9755002 41.0127723, 28.9753574 41.0129018, 28.9753434 41.0129159, 28.9753947 41.0129468, 28.9755874 41.0127864, 28.9755465 41.0127591, 28.9755165 41.0127823, 28.9751748 41.0130905, 28.9751449 41.0131339, 28.9751291 41.0131942, 28.9751226 41.0132319, 28.9751203 41.013293, 28.9751241 41.0133298, 28.9751993 41.0133391, 28.975806 41.0134208)","['footway', 'steps']",,False,,yes,,23.9509449005127,14.29893779754639,-9.652007102966309,-0.0383761574264776,0.0383761574264776,False,False,True,-0.0383761574264776,0.0383761574264776
31678639,278004957,65.90109904721228,"LINESTRING (28.9796692 41.0072804, 28.9795122 41.007141, 28.9791606 41.0068288)",pedestrian,Kabasakal Caddesi,False,,,,32.95097351074219,32.1003532409668,-0.8506202697753906,-0.0129075278269031,0.0129075278269031,False,False,True,-0.0129075278269031,0.0129075278269031
31678639,277129904,134.34609857262922,"LINESTRING (28.9796692 41.0072804, 28.9799142 41.0074923, 28.9801804 41.0077226, 28.9805692 41.0080222, 28.9807783 41.0081484)",pedestrian,Bab-I Hümayun Caddesi,False,,,,32.95097351074219,35.85342407226562,2.9024505615234304,0.0216042787424476,0.0216042787424476,False,False,True,0.0216042787424476,0.0216042787424476
31678639,3076865569,54.765805536053705,"LINESTRING (28.9796692 41.0072804, 28.9796456 41.0072931, 28.9791408 41.0075695)",pedestrian,Ayasofya Meydanı,False,,,,32.95097351074219,32.19801712036133,-0.7529563903808594,-0.0137486590950473,0.0137486590950473,False,False,True,-0.0137486590950473,0.0137486590950473
31678645,2674488920,74.4570084517623,"LINESTRING (28.9828462 41.0110274, 28.9822969 41.0115533)",footway,,False,,,,43.516357421875,38.51199722290039,-5.004360198974609,-0.067211405655879,0.067211405655879,False,False,True,-0.067211405655879,0.067211405655879
31678645,11812565357,144.70238709269333,"LINESTRING (28.9828462 41.0110274, 28.9823241 41.0104706, 28.98201 41.0098985)",pedestrian,,False,,,,43.516357421875,40.31338500976562,-3.202972412109382,-0.022134896849059,0.022134896849059,False,False,True,-0.022134896849059,0.022134896849059
31678645,2674488923,68.54592772554115,"LINESTRING (28.9828462 41.0110274, 28.9831224 41.0113219, 28.9832502 41.0115119, 28.9832862 41.0115447)","['pedestrian', 'footway']",,False,,building_passage,,43.516357421875,46.55643081665039,3.04007339477539,0.0443508972108144,0.0443508972108144,False,False,True,0.0443508972108144,0.0443508972108144
31678645,2848920138,103.9272814903988,"LINESTRING (28.9828462 41.0110274, 28.9827329 41.0110171, 28.9817698 41.0105791)",pedestrian,,False,,,,43.516357421875,39.72102737426758,-3.795330047607422,-0.0365190929001452,0.0365190929001452,False,False,True,-0.0365190929001452,0.0365190929001452
31678646,31678650,42.27744169778581,"LINESTRING (28.9818351 41.00958, 28.9816596 41.0092236)",pedestrian,,False,,,,39.96138000488281,39.80531692504883,-0.1560630798339843,-0.0036914031116068,0.0036914031116068,False,False,True,-0.0036914031116068,0.0036914031116068
31678646,11812565357,38.33582693461112,"LINESTRING (28.9818351 41.00958, 28.98201 41.0098985)",pedestrian,,False,,,,39.96138000488281,40.31338500976562,0.3520050048828054,0.0091821419551798,0.0091821419551798,False,False,True,0.0091821419551798,0.0091821419551798
31678646,3424786613,14.31137626907261,"LINESTRING (28.9818351 41.00958, 28.9817547 41.0096237, 28.9817022 41.0096603)",pedestrian,,False,,,,39.96138000488281,40.47573852539062,0.5143585205078054,0.0359405350566704,0.0359405350566704,False,False,True,0.0359405350566704,0.0359405350566704
31678646,3425180081,42.71707190197836,"LINESTRING (28.9818351 41.00958, 28.9817289 41.0098194, 28.9817152 41.0099507)",pedestrian,,False,,,,39.96138000488281,40.47499084472656,0.51361083984375,0.0120235497653565,0.0120235497653565,False,False,True,0.0120235497653565,0.0120235497653565
31678650,31678651,31.344382937776373,"LINESTRING (28.9816596 41.0092236, 28.9819123 41.009016)",pedestrian,,False,,,,39.80531692504883,38.44148254394531,-1.3638343811035156,-0.0435112850621735,0.0435112850621735,False,False,True,-0.0435112850621735,0.0435112850621735
31678650,4099648908,15.140604882218058,"LINESTRING (28.9816596 41.0092236, 28.9815977 41.0090957)",pedestrian,,False,,,,39.80531692504883,39.78106307983398,-0.0242538452148508,-0.0016019072820093,0.0016019072820093,False,False,True,-0.0016019072820093,0.0016019072820093
31678650,31678646,42.27744169778581,"LINESTRING (28.9816596 41.0092236, 28.9818351 41.00958)",pedestrian,,False,,,,39.80531692504883,39.96138000488281,0.1560630798339843,0.0036914031116068,0.0036914031116068,False,False,True,0.0036914031116068,0.0036914031116068
31678651,31678650,31.344382937776373,"LINESTRING (28.9819123 41.009016, 28.9816596 41.0092236)",pedestrian,,False,,,,38.44148254394531,39.80531692504883,1.3638343811035156,0.0435112850621735,0.0435112850621735,False,False,True,0.0435112850621735,0.0435112850621735
31678651,3186377288,38.761509757222,"LINESTRING (28.9819123 41.009016, 28.9821776 41.0088216, 28.9822483 41.008777)",pedestrian,,False,,,,38.44148254394531,31.85369873046875,-6.5877838134765625,-0.1699568426188336,0.1699568426188336,False,False,True,-0.1699568426188336,0.1699568426188336
31678651,31678652,43.41337901022546,"LINESTRING (28.9819123 41.009016, 28.9816973 41.0088204, 28.9815823 41.0087153)",pedestrian,,False,,,,38.44148254394531,38.7947998046875,0.3533172607421875,0.0081384418535808,0.0081384418535808,False,False,True,0.0081384418535808,0.0081384418535808
31678652,31678654,31.290603917431927,"LINESTRING (28.9815823 41.0087153, 28.9813197 41.0089151)",footway,,False,,,,38.7947998046875,39.7933235168457,0.9985237121582032,0.031911295633445,0.031911295633445,False,False,True,0.031911295633445,0.031911295633445
31678652,4099648908,42.31834305217854,"LINESTRING (28.9815823 41.0087153, 28.9815977 41.0090957)",pedestrian,,False,,,,38.7947998046875,39.78106307983398,0.9862632751464772,0.0233058102943778,0.0233058102943778,False,False,True,0.0233058102943778,0.0233058102943778
31678652,31678651,43.41337901022546,"LINESTRING (28.9815823 41.0087153, 28.9816973 41.0088204, 28.9819123 41.009016)",pedestrian,,False,,,,38.7947998046875,38.44148254394531,-0.3533172607421875,-0.0081384418535808,0.0081384418535808,False,False,True,-0.0081384418535808,0.0081384418535808
31678652,31678621,35.64232977976953,"LINESTRING (28.9815823 41.0087153, 28.9815223 41.0086612, 28.9814053 41.0085651, 28.9813019 41.0084746)",pedestrian,,False,,building_passage,,38.7947998046875,38.06301498413086,-0.7317848205566406,-0.0205313408264349,0.0205313408264349,False,False,True,-0.0205313408264349,0.0205313408264349
31678654,31678652,31.290603917431927,"LINESTRING (28.9813197 41.0089151, 28.9815823 41.0087153)",footway,,False,,,,39.7933235168457,38.7947998046875,-0.9985237121582032,-0.031911295633445,0.031911295633445,False,False,True,-0.031911295633445,0.031911295633445
31678654,3078464316,30.384361644869777,"LINESTRING (28.9813197 41.0089151, 28.9815536 41.0091237)",footway,,False,,,,39.7933235168457,39.96378326416016,0.1704597473144602,0.0056101144827981,0.0056101144827981,False,False,True,0.0056101144827981,0.0056101144827981
31678654,3424786604,143.89381572116446,"LINESTRING (28.9813197 41.0089151, 28.9806724 41.0093693, 28.9808935 41.0095467, 28.9812802 41.0092978)",footway,,False,,,,39.7933235168457,41.39640808105469,1.6030845642089844,0.0111407467803579,0.0111407467803579,False,False,True,0.0111407467803579,0.0111407467803579
35890182,899225065,212.8465387370312,"LINESTRING (28.9717712 41.0182562, 28.9716718 41.0181434, 28.9716048 41.0180674, 28.9715663 41.018037, 28.9715106 41.0180015, 28.9714542 41.0179759, 28.9713811 41.0179559, 28.9712955 41.0179469, 28.9711725 41.0179389, 28.9709711 41.0179745, 28.9707226 41.0180157, 28.9705329 41.0180426, 28.9699162 41.0181361, 28.969449 41.0181815)",primary_link,,False,,,,2.609948873519897,2.20892858505249,-0.4010202884674072,-0.0018840817936102,0.0018840817936102,False,False,False,-0.0018840817936102,0.0018840817936102
35890182,35890184,113.54454848246831,"LINESTRING (28.9717712 41.0182562, 28.9717356 41.0181538, 28.9717141 41.0180653, 28.9717038 41.0179633, 28.9717105 41.0178775, 28.9717589 41.0177671, 28.9717967 41.017711, 28.9718619 41.0176254, 28.9719376 41.0175678, 28.9720414 41.0175125, 28.972141 41.0174755, 28.9722579 41.017432)",primary,,False,,,,2.609948873519897,0.5166219472885132,-2.093326926231384,-0.0184361728872839,0.0184361728872839,False,False,False,-0.0184361728872839,0.0184361728872839
35890184,11812527191,98.215740241011,"LINESTRING (28.9722579 41.017432, 28.9721257 41.017444, 28.9719723 41.0174797, 28.9717509 41.0175274, 28.9711274 41.017657)",primary,,False,,,,0.5166219472885132,1.584022402763367,1.0674004554748535,0.0108679164139634,0.0108679164139634,False,False,False,0.0108679164139634,0.0108679164139634
35890184,10132350363,48.36011551481276,"LINESTRING (28.9722579 41.017432, 28.9724409 41.01741, 28.9728292 41.0173747)",primary,Reşadiye Caddesi,False,,,,0.5166219472885132,0.3236981630325317,-0.1929237842559815,-0.003989316034551,0.003989316034551,False,False,False,-0.003989316034551,0.003989316034551
35890184,35890182,113.54454848246831,"LINESTRING (28.9722579 41.017432, 28.972141 41.0174755, 28.9720414 41.0175125, 28.9719376 41.0175678, 28.9718619 41.0176254, 28.9717967 41.017711, 28.9717589 41.0177671, 28.9717105 41.0178775, 28.9717038 41.0179633, 28.9717141 41.0180653, 28.9717356 41.0181538, 28.9717712 41.0182562)",primary,,False,,,,0.5166219472885132,2.609948873519897,2.093326926231384,0.0184361728872839,0.0184361728872839,False,False,False,0.0184361728872839,0.0184361728872839
35891069,8729332140,91.7597276053861,"LINESTRING (28.9625912 41.0229648, 28.9625262 41.0229429, 28.9623763 41.0228721, 28.9622519 41.0228061, 28.9620903 41.0227205, 28.9619288 41.0226349, 28.9616869 41.0225025)",primary,Atatürk Bulvarı,False,,,,1.153969645500183,0.724141001701355,-0.4298286437988281,-0.0046842842172255,0.0046842842172255,False,False,False,-0.0046842842172255,0.0046842842172255
35891069,7562871070,25.113323833147163,"LINESTRING (28.9625912 41.0229648, 28.9625215 41.022902, 28.9624727 41.0228623, 28.9624328 41.0228219, 28.9624066 41.0227878)",primary_link,Unkapanı Köprülü Kavşağı,False,,,,1.153969645500183,1.038724541664124,-0.1152451038360591,-0.0045890024196616,0.0045890024196616,False,False,False,-0.0045890024196616,0.0045890024196616
35892065,35892066,44.98125009506412,"LINESTRING (28.9616052 41.0225838, 28.9611727 41.0223447)",primary,Atatürk Bulvarı,False,viaduct,,,1.205168128013611,2.019332647323608,0.8141645193099969,0.0181000865380425,0.0181000865380425,False,False,False,0.0181000865380425,0.0181000865380425
35892065,1059525915,36.8070380690674,"LINESTRING (28.9616052 41.0225838, 28.9617846 41.0227452, 28.9618867 41.0228377)",primary_link,Unkapanı Köprülü Kavşağı,False,,,,1.205168128013611,2.051587581634521,0.84641945362091,0.0229961305778701,0.0229961305778701,False,False,False,0.0229961305778701,0.0229961305778701
35892065,12022588412,92.6171510711835,"LINESTRING (28.9616052 41.0225838, 28.9622157 41.0228854, 28.9624162 41.0229798, 28.9625353 41.0230323)",primary,Atatürk Köprüsü,False,,,,1.205168128013611,0.8099524974822998,-0.3952156305313112,-0.0042671970143797,0.0042671970143797,False,False,False,-0.0042671970143797,0.0042671970143797
35892066,35892065,44.98125009506412,"LINESTRING (28.9611727 41.0223447, 28.9616052 41.0225838)",primary,Atatürk Bulvarı,False,viaduct,,,2.019332647323608,1.205168128013611,-0.8141645193099969,-0.0181000865380425,0.0181000865380425,False,False,False,-0.0181000865380425,0.0181000865380425
35892066,3364723489,121.7198167624614,"LINESTRING (28.9611727 41.0223447, 28.9609938 41.022243, 28.9606442 41.0220403, 28.960542 41.0219747, 28.9604397 41.0219014, 28.9603061 41.0217958, 28.9601029 41.021612)",primary,Atatürk Bulvarı,False,,,,2.019332647323608,6.272729396820068,4.25339674949646,0.0349441599784614,0.0349441599784614,False,False,False,0.0349441599784614,0.0349441599784614
35892066,10254030721,41.915363015346585,"LINESTRING (28.9611727 41.0223447, 28.9610603 41.0223199, 28.9609464 41.0222776, 28.9608404 41.0222355, 28.9607702 41.0222182, 28.9607083 41.0222198)",primary_link,Unkapanı Köprülü Kavşağı,False,,,,2.019332647323608,4.492678165435791,2.473345518112183,0.0590080901173779,0.0590080901173779,False,False,False,0.0590080901173779,0.0590080901173779
248137248,3270661438,36.949406653042544,"LINESTRING (28.9608523 41.0087077, 28.9608731 41.0087835, 28.9609229 41.0090356)",living_street,Hazinedar Sokağı,False,,,,41.72473526000977,43.42757797241211,1.7028427124023366,0.0460857931601485,0.0460857931601485,False,False,True,0.0460857931601485,0.0460857931601485
248137248,10188024053,63.59791700115363,"LINESTRING (28.9608523 41.0087077, 28.9609748 41.0086789, 28.9611977 41.0086155, 28.961529 41.0084582)",tertiary,Soğanağa Camii Sokağı,False,,,,41.72473526000977,42.53851699829102,0.81378173828125,0.0127957294303599,0.0127957294303599,False,False,False,0.0127957294303599,0.0127957294303599
248137248,1937974275,33.54558838950746,"LINESTRING (28.9608523 41.0087077, 28.9607499 41.0087157, 28.9604542 41.0087353)",tertiary,,False,,,,41.72473526000977,40.30740737915039,-1.417327880859382,-0.0422507980603106,0.0422507980603106,False,False,False,-0.0422507980603106,0.0422507980603106
248137251,1937976835,28.516481728089076,"LINESTRING (28.9623363 41.0081341, 28.9626574 41.0080501)",tertiary,Soğanağa Camii Sokağı,False,,,,39.92677688598633,38.86567687988281,-1.0611000061035156,-0.0372100603511098,0.0372100603511098,False,False,False,-0.0372100603511098,0.0372100603511098
248137251,2370435029,22.12132882747651,"LINESTRING (28.9623363 41.0081341, 28.9620987 41.0082203)",tertiary,Soğanağa Camii Sokağı,False,,,,39.92677688598633,41.03487777709961,1.1081008911132812,0.0500919677906929,0.0500919677906929,False,False,False,0.0500919677906929,0.0500919677906929
248137251,459111242,66.2656033691931,"LINESTRING (28.9623363 41.0081341, 28.9620014 41.0075944)",pedestrian,Tavşantaşı Sokağı,False,,,,39.92677688598633,34.14463424682617,-5.782142639160156,-0.0872570737331922,0.0872570737331922,False,False,True,-0.0872570737331922,0.0872570737331922
248137261,275601195,41.19418239438655,"LINESTRING (28.9683904 41.0071122, 28.9679383 41.0072566)",residential,Emin Sinan Hamamı Sokağı,False,,,,45.4806022644043,47.08675765991211,1.6061553955078125,0.0389898597848292,0.0389898597848292,False,False,True,0.0389898597848292,0.0389898597848292
248137261,269722711,39.25330586685748,"LINESTRING (28.9683904 41.0071122, 28.9688574 41.0070916)",residential,Emin Sinan Hamamı Sokağı,False,,,,45.4806022644043,44.22672271728516,-1.2538795471191335,-0.0319432852705997,0.0319432852705997,False,False,True,-0.0319432852705997,0.0319432852705997
